,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,MEDHHINC15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017
1835,NY,Chemung,36015,0,1,0.07904275579420868,0.8303262185273987,0.559132001186814,0.6145937837946548,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,-0.3213634142343696,0.2219442971167608,-0.46745101992955673,0.6543668546580772,-0.4141820987959372,0.10076809834840242,0.1479712081839448,0.18265839203009945,0.41236890294479545,0.6050480247601688,-0.22713304474347745,1.2186197290882517,-0.21100348828454318,0.2156413503503501,-0.16304374452966952,-0.013829595453642757,-0.34200988361536344,-0.17977107400429493,2.3093910772497424,1.4235855618094144,0.726735371034806
235,CA,Stanislaus,6099,0,1,-0.25459000505510243,1.0484335739828743,-0.7862202294986714,0.5301992089751376,-1.1859218711973214,-0.263739188423641,-1.152974950899336,1.4471748589306757,0.2843466346836641,-2.0316268180984745,-0.008888677775976156,-0.4840878798921011,-0.9728053472589357,0.3683410237385629,-0.280602023303337,0.2961662307443435,-0.41365458891715,1.4921740961526133,0.9076250630027181,1.9737426901434705,0.7951535528994114,0.09579376140371693,0.5034262378169104,0.26940241311719,-0.16304374452966952,-0.5805321633392532,-0.454976473044394,-0.705470689769106,-0.7452934585157667,-0.9466933003507391,1.971646942431069
351,FL,Jefferson,12065,0,1,0.8126239602961965,-0.737608141818193,0.7233056449455918,0.567027998698478,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.13207999963448397,-0.813096324736329,2.2840082793029,1.1729713101486465,-0.39577523082800264,-0.501966021351965,-1.2406297977430594,-4.626079245392598e-05,0.14249172444298255,1.3657627920961073,0.6525127538429537,-0.9274762588447475,0.48789515681470463,-0.5191201626151202,-0.16304374452966952,-0.3495704314915869,-0.17471004575176274,0.9276462954593278,-0.42614731298802644,-0.8518821458643324,-0.4799515500500934
2156,OK,Grady,40051,0,1,-0.3295359448370431,0.0314583274617669,0.7793602492481648,-0.21298349606507627,0.542323237159086,0.6531044442615498,-1.3243782527786452,1.3501042312089186,0.08796265594809954,1.3927030803583322,-0.7046308776316669,0.0005315420225690503,-0.03619459335748812,-0.4953325600229287,-0.5774987414911587,-0.416834832311753,-0.4014313482927472,-2.0360856816382467,-1.0362071508363744,1.0271157391186576,1.1988024543068154,0.2775315855289989,-0.4905629463242425,0.371337922188653,-0.16304374452966952,-0.512443411143292,-0.4226075907878222,-0.4432254549310753,0.9872141886348211,1.233963252836603,0.4298146127602563
390,GA,Baker,13007,1,1,0.8946507530256322,-1.0064567426848037,0.849408021204656,2.1317868666733037,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,0.31321982822700467,-0.813096324736329,-1.9546271229332188,-0.7386764743206182,0.5185466547477519,-1.9022489163515892,-1.3670583456384162,-4.626079245392598e-05,-0.9067836398580817,0.3074583308733955,0.3540518907462648,-0.9274762588447475,1.9322856900198175,-1.1470072736947037,-0.16304374452966952,2.6989272304376692,2.624708497337872,1.7328212707439292,0.07536805855556453,-0.6622598368915199,-1.4762918975471204
2901,VA,Shenandoah,51171,0,0,0.03442362927311052,-0.8022426717927066,-1.1787759971643492,-0.47561690439387205,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,-0.15823682007886683,0.2241617642266032,0.4910972751489627,-0.11821974264385604,-0.5401393254473201,-0.3872981786148922,-0.0949888886538209,-1.134717390925256,-0.3159140883352445,-1.777769847246164,-1.485975737745871,-0.31299238330984747,-0.7390602423595307,0.458213856448923,-0.16304374452966952,-0.8272962099792185,-0.6887702852277404,-0.09976683259222965,-1.3835857495712456,-1.4207490727827694,0.26899568983429967
515,GA,Sumter,13261,1,0,1.4844600579264227,1.249258705342095,0.849408021204656,2.312364912789925,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,-0.2136304418259901,0.6537937903859453,1.5041130206919828,0.5774982243829687,0.24843756017789453,0.4544364987064526,-0.3805324930021381,2.6552452963907553,0.49380470796916853,0.3074583308733955,0.3540518907462648,-0.05847327179820794,2.2584383910661336,-1.1998777164458279,-0.16304374452966952,-0.0801191927171429,0.31291241605454223,1.0134753417502922,0.07536805855556453,-0.6622598368915199,0.020715259699981593
1762,NV,White Pine,32033,0,0,-0.6496173362844173,0.03184875368733118,0.5691764657633378,-0.3760511908397739,-1.4803968290535345,0.035222216857207236,-1.4189031153581158,0.19608497018035412,-1.2732405892587495,-1.5510191130519058,0.2954875450149423,-0.813096324736329,0.7390832878500445,-0.7386764743206182,-0.6137699559304688,-0.5674006981989057,0.44075051819850525,-4.626079245392598e-05,0.16241302923037362,0.6094041063593999,0.09560645540510515,-0.9274762588447475,-0.3352521363021874,0.5144038828949876,0.8594781024009126,1.0977775037582902,0.6225893439472988,-0.5227808096485125,-1.7483242016029485,-1.5155602272691755,-0.7403172630176071
1422,MS,Grenada,28043,1,0,1.1473012703827759,4.119439270986169,1.6137921827669466,0.7540993162731643,1.1390375930005951,1.2235940377199268,1.0186877281963946,1.638241938016803,0.6134336584465845,1.6330069328816161,-0.6912698931753762,1.2853756223681527,1.2924497847973497,-0.11105493071926137,-2.0056044830359323e-05,1.4691251244633075,-0.038792956506747016,-4.626079245392598e-05,-0.00017685168429972155,1.3891592060994389,1.0408815863166248,1.5588412428894385,0.7829856958566097,-1.089683730865001,-0.16304374452966952,-0.37706472132421925,-0.12650187043890562,-0.39386914006671336,-0.01581655445236081,-0.2830152189458959,-0.21220775019950405
2787,UT,Iron,49021,0,0,-1.4728275194494531,2.074078497968681,-1.969257967520183,-0.4609236624965393,-0.9101433707529769,-1.855368834613468,-1.6659102280959068,-1.0047919435139339,-0.9309714477097678,-1.9715508549676537,-0.8483616332656022,0.08109951368017197,-0.7027625870138523,-0.20379396566219857,-0.7338378516510414,0.5791598293863394,-0.4119358087449594,-0.3499007453644933,1.0661781584847865,-2.32764480391326,-1.1342594201666012,0.3968562912794061,0.31705326579044435,-0.28367261664227306,-0.16304374452966952,0.34907559914607317,0.6160910873918813,0.044825365099598884,-0.9732549910355809,-1.1363156093235511,0.37990101508767066
