,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017
1875,NY,Schoharie,36095,0,1,-0.10218409653486718,-0.43549838931681234,0.559132001186814,-0.2783024357802678,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,-0.832928661014551,0.6025872205803505,0.027309302100764016,-0.7386764743206182,-0.480164611546585,-0.5582762147014779,-0.02293552839120504,-0.9671046170325186,-0.2789539938199157,0.6050480247601688,-0.22713304474347745,-0.5081424784126587,-0.39737646031100954,-0.16304374452966952,-0.05151607075095379,-0.2056664843616149,0.9339180138632187,2.3093910772497424,1.4235855618094144,0.0551483212986451
490,GA,Morgan,13211,0,1,0.8436057078578533,-0.11795557359896491,0.849408021204656,0.30025806320404047,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,-0.8717396966017941,1.6441333031713512,1.3044042250077785,0.7311645160061483,-0.5729382263859909,1.8660583237949047,0.5771268058884146,-4.626079245392598e-05,0.5341726723029041,0.3074583308733955,0.3540518907462648,-0.19963041174918875,-0.3041899742977762,-0.16304374452966952,-0.31502370053017736,-0.2038276157185318,-0.1795177167822055,0.07536805855556453,-0.6622598368915199,-0.30315321404519563
374,FL,St. Johns,12109,0,1,-1.0817811142450329,-0.10091903997769802,0.7233056449455918,-0.8735989348113159,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.5960431176454911,-0.6236547254561504,-0.9356411899783351,1.3577101392443307,-0.7319242928902396,0.15905758905640174,0.3941258694926009,-1.4412391345058697,-0.2319546562554049,1.3657627920961073,0.6525127538429537,0.5875927346310726,-1.0030886193970243,-0.16304374452966952,0.11770118411000749,-0.24935252585474824,-0.2674556561095476,-0.42614731298802644,-0.8518821458643324,1.4288108065927114
460,GA,Heard,13149,0,1,-0.6953475292309707,-0.8242342776724436,0.849408021204656,0.9034747650010145,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,-0.7275508626624937,-0.813096324736329,1.1635975285590914,-0.7386764743206182,-0.7022313065285977,-0.4975097326787154,-1.214861269635269,-4.626079245392598e-05,-0.32123968202034175,0.3074583308733955,0.3540518907462648,-0.9274762588447475,0.4413019138080886,-0.16304374452966952,-0.8540404102887514,-0.7199065695130523,0.30419706145691555,0.07536805855556453,-0.6622598368915199,-0.6054148381011292
367,FL,Orange,12095,0,1,-0.6397106146836299,2.6093904353708823,0.7233056449455918,0.9185165283487152,-0.23402370195174982,0.029453560914876373,1.2090427617269333,0.22571392952454689,-0.014589458489586487,-1.040373426439926,-0.35888835609823494,-0.039347243992988154,-0.65325531305079,0.40834425956017767,-0.6756895748115723,0.6281575729015756,0.17807478330896281,0.5414000404530134,1.7135273180801944,1.3657627920961073,0.6525127538429537,0.5074444358619438,-0.1022859212691047,-0.16304374452966952,-0.22775354205604964,-0.21243157137135144,-0.7090456559324098,-0.42614731298802644,-0.8518821458643324,2.5757031974378557
1151,LA,Pointe Coupee,22077,0,1,0.48046732307071577,-0.17071388335213353,2.1890927067328763,0.9113266364401555,1.0569637875980744,0.8937375899461488,-0.601225801998081,1.0155707901871038,1.3451256569165002,1.3025891356621013,0.12423640408421062,-0.813096324736329,1.00704400995997,-0.7386764743206182,0.0469824439282989,-0.4346147494898408,-0.5720010444864544,1.5617832658133017,0.3342212638222873,0.7130000902854354,1.1059563385047884,-0.3321841232537584,0.47236407581249945,-0.16304374452966952,-0.5523745152698479,-0.3194392537402125,0.7615314323183761,2.0358372382259664,1.897641334241445,-0.17567383300298284
2640,TX,Irion,48235,0,1,0.4882732678493583,-1.7698056728951705e-05,0.3032517417249834,-1.224221599882507,0.5422236273400819,1.0303505461108917,-1.2069723932139265,1.8677163029414896,1.5926493078950494,0.3413737255689616,-1.1266415131635605,-0.813096324736329,2.2249133625467232,-0.7386764743206182,-2.0056044830359323e-05,0.16889137675722124,-0.2450653797297046,-4.626079245392598e-05,-0.00017685168429972155,1.0658035587909394,2.136925615329989,7.473347174444362,-1.298179158438929,-0.16304374452966952,3.934413011452989,2.175509875598815,0.5145392980098856,0.5312911235951928,0.6650963259181655,-1.9771475625548607
3005,WV,Hampshire,54027,0,1,0.530003859943659,-0.7130435361973201,1.845086738654141,0.8652523119264385,1.149090209084397,3.5232042155630663,-0.8029757087117327,-0.07934466993816328,-0.3236630762211993,1.873310785404902,-0.5330063537581982,-0.813096324736329,-0.6896460348288275,-0.7386764743206182,-0.24525612207759198,-0.927145808541347,-0.46150432640519257,0.022718300001091374,0.004792169950681294,0.6773084204839309,0.11956792108784989,-0.3624548691442608,0.363646508797061,-0.16304374452966952,0.5845006888973383,0.8753825299449618,1.7640247046185016,-1.2924011365633203,-1.2311267638099572,-0.14039962968517994
2825,VA,Appomattox,51011,0,1,-0.19816004104957657,0.591196025831557,-1.1787759971643492,0.18412733633900474,-0.8872936031262917,-0.4891159144417111,0.2235744181453804,-1.7167723377207929,-0.5257692039239755,-0.5297277398279451,-0.8287327624008533,2.0587161192118972,0.16142530046658063,-0.7386764743206182,-0.4739101611296977,-0.01477956072596774,-1.026227203203173,-4.626079245392598e-05,0.25650713187417107,-1.777769847246164,-1.485975737745871,0.7738191652584453,-0.31972105529998196,-0.16304374452966952,-1.0679206519366051,-0.9527484928390084,0.6505959627007276,-1.3835857495712456,-1.4207490727827694,-0.41079132530969253
2979,WA,Pierce,53053,0,1,-0.9649556087005364,1.692277033663108,-0.10783157303107661,0.16844957415065975,-1.604529274199582,-1.4237776602117191,-0.5590467095538687,-0.039872722762109215,-0.7736595096044067,-1.2506392973977998,-0.22405026249051657,0.22272352752684593,-1.0769135107680339,0.17522912641441263,-0.7415262716658424,0.1438811669509912,-0.21353872349084904,0.05442303259903909,1.5973192033927268,0.39819060651450255,-0.09889350388481699,0.22308454940487182,-0.599280513339681,1.8819999493314947,0.49341553906585295,-0.03934253470001913,-0.6270406097873455,-0.9276626845316174,-0.9466933003507391,2.286843636618894
931,KS,Jefferson,20087,0,1,-0.6198816294737077,-1.5772464929559114,-1.535730991819408,-1.221037222758018,0.6334765299750738,-0.6413265970593326,0.23012809332585124,-0.6967863189050428,0.4625460112413678,0.16114583617649764,-0.3917441011902967,-0.813096324736329,0.4813693754824855,0.6738706446563212,0.25823261407376286,-1.5573517748812957,-0.3394375074061737,-1.6398365441633693,-1.0626735749109393,-1.039184072029209,-0.6968410115798552,-0.22800189947741833,-1.111806186412463,-0.16304374452966952,-1.137703437317329,-1.0164915427790402,-0.5167165310090843,0.21214497806745333,0.4754740169453531,-0.2821481741332178
1915,NC,Cumberland,37051,0,1,-0.11155067765657499,1.7367891334973575,0.12553273779503596,0.5971691898520336,-0.8670933321220885,-0.08007997482388739,0.14209485531761087,0.25234707359107356,-0.5029476428768425,0.07103189148026672,-0.4342053886584782,0.3884057236917487,-0.2627012972663075,-0.25954099673348763,-0.18366655809766735,0.798247585384645,-0.24213204648006711,1.798328346975615,0.8469383097549813,0.6287346534001781,0.21639709398454893,0.14020091001399337,0.39470867080147193,-0.16304374452966952,0.36215114362031847,0.5009685061505932,-0.23973011087039575,-0.19818578046821228,0.0014182445133223637,1.6368968128894437
154,AR,Madison,5087,0,1,-0.7716107102668114,-0.35187771542330676,0.010822413439081895,-0.3387709074193634,0.19812948709436956,0.9508250835572692,-0.1474279635986994,0.9926645785890681,1.617804410902998,0.9421333568771734,-0.5530214947854558,-0.813096324736329,-0.1211310934373246,0.08824003948588272,-0.49967595396517517,-1.296532008168051,-0.16390289604764308,-4.626079245392598e-05,0.360221290113616,0.8627613859444062,1.390085897152764,-0.9274762588447475,0.39470867080147193,-0.16304374452966952,0.060102240399595094,0.40717164764782554,0.09010907584897095,0.12096036505952719,0.5702851714317597,-0.38323357325129853
631,IL,Henry,17073,0,1,-0.25362823300989396,-0.08741741959760074,0.5618809615241893,-0.6206938162879388,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.3804860846660455,0.08601089163630864,-0.033392182350773646,0.06805338165075128,0.13483750106531633,-0.39209472740874257,0.2335555593609338,-0.9391091705076977,-0.7620875592531432,-1.2886414430633948,-1.22503216606846,-0.39483326402317426,-0.863308890377175,-0.16304374452966952,-0.2344151027522391,-0.42955191225988393,-0.47972799121392157,-0.836478071523692,-1.0415044548371448,0.3575401915542665
2286,PA,Mercer,42085,0,1,-0.20642326648571194,0.7708966389501226,0.4729656608104506,0.35158175443568457,-0.841650564857429,-1.026770300801709,-0.3509572897931447,-0.9249329050596052,-0.4904713267889192,-0.07915801634678624,-0.5527058549016307,-0.02271178792397062,-0.6151473279669588,0.4432831985605783,-0.49861114207805324,0.26221612614173123,0.040001075746994595,-0.2401435287862557,0.30770147641296514,-0.3469096663587518,-1.0854478360689672,0.12604708423843894,-0.31972105529998196,-0.16304374452966952,-0.43951912095221,-0.3283850740183943,0.3564712608619396,-0.3349626999801011,-1.0415044548371448,0.9057925542500682
